NUM,TWEET,CLASS
1.49E+18,"before we did. And, we started sending in aid to Donbass because I kept complaining that if Russia could send in aid, we could. \n\nNow, we did promise Russia that we would not allow NATO to move closer to Russia... back when Reagan &gt;16",AX
1.49E+18,#Iran sought nuclear weapons from Russia: former Iranian ambassador to Moscow\nhttps://t.co/w5g4VhHCcD,AX
1.49E+18,I’m Vax’d and Boosted but the thought of going to a Movie Theater still gives me a minor panic attack of anxiety. \n\nWhere are you at on this one?,AX
1.49E+18,I'm starting to think that Ukraine stopped buying Hunter Biden paintings.,AX
1.49E+18,"🙄Does Iraq have 45 minutes WMD?\n\n""4 of the 5 men live in exile in Moscow, making their ties to Russia’s leadership less a matter of subterfuge than public record.""\n\nAs for the other one... https://t.co/MCms9QDbQS https://t.co/gP21PhxwN9",AX
1.49E+18,"“What a tangled web we weave”…. Justice Kennedy’s son at Deutsche bank signs off 1B loan to tRump. Deutsche bank fined 10B for Russian money laundering.Justice Kennedy inexplicably resigns.Three bank suicides.Kavanaugh’s 1.5M debt is paid,and he’s on the SC  Russia Russia Russia",AX
1.49E+18,Manga: Attack on Titan https://t.co/N1U5RUo26Q,AX
1.49E+18,"Alemanha 🇩🇪: Chefe da Marinha alemã teve que renunciar neste sábado, pela seguinte declaração.\n“O que ele (Putin) quer é o respeito de igualdade, e meu Deus, não custa nada respeita-lo. Então você me perguntaria: É fácil dar-lhe o respeito que ele exige? Provavelmente ele merece”",AX
1.49E+18,"Russia calls on the UK to ""stop spreading nonsense"" after it accused Moscow of plot to install pro-Russian leader in Ukraine",PY
1.49E+18,I #StandWithUkraine. @StateDept stands with Ukraine. The United States stands with Ukraine. https://t.co/7Vj0amAf22,AX
1.49E+18,"Sounds like Britain has taken what the US actually did to Ukraine in 2014, and rebooted it for Russia. Here's Obama-Biden official Victoria Nuland &amp; then-US Amb. Geoffrey Pyatt privately deciding to install Arseniy Yatsenyuk (""Yats is the guy"") as Ukraine's next Prime Minister: https://t.co/0fTraRMEvl https://t.co/PDoXBIY5kM",PY
1.49E+18,UK's Foreign Office is accusing Russia of plotting to install a pro-Moscow candidate to lead Ukraine's government.\n\nThe UK is naming Ukrainian MP Yevhen Murayev as a potential Kremlin candidate.\nhttps://t.co/TZ852otrjf https://t.co/cWTiPFdCJY,PY
1.49E+18,"So, should we in Ireland be concerned?\n\nYes. Russia is clearly demonstrating that Ireland's ""neutrality"" is a myth, not to be respected in peacetime let alone wartime.",AX
1.49E+18,"2 patients had heart attack, 37 and 41 years old. Non-smokers. Admitted had stressful lifestyles with not enough rest.\n\nPlease have adequate sleep, ideally 6-8 hours.",AX
1.49E+18,Manga: Attack on Titan https://t.co/N1U5RUo26Q,AX
1.49E+18,@OlafScholz Grüße aus der Ukraine https://t.co/tgEDgk4MoZ,AX
1.49E+18,Christians Flee Indian Village After Hindu Mob Brutally Attacks Pastor and Church Member.\n\nhttps://t.co/gAymE219Ij,AX
1.49E+18,Full blown coup?  That’s two by Putin supporters in the past year. https://t.co/Ub8xj86sSm,AX
1.49E+18,"Biden condenou o bombardeio da Arábia Saudita ao Iêmen que matou ao menos 70 pessoas? Lógico que não. Obama e Trump tampouco condenariam. Imaginem se fosse o Irã ou a Rússia que  tivessem bombardeado? Mas ditaduras aliadas podem tudo. Até chamam os Emirados Árabes de ""moderado""",AX
1.49E+18,"The people of Russia are not my enemies, my enemies are a bloodthirsty ruling class who try and make them my enemy.",AX
1.49E+18,"My new post crits the new Kissinger/Schmidt book for focus on top-down fixes to today's Web-Driven culture wars. I also inspect aspects of the twin 'threat of invasion' crises we face, both in Ukraine and across the Straits, at the other end of Eurasia.\n\nhttps://t.co/C4Z1ns8NP3",AX
1.49E+18,Attack on Titan fans tomorrow https://t.co/XeKoybeMEX,AX
1.49E+18,"Could be worse, they could be standing BEHIND the Ukraine like they stand behind Canadians on every important issue https://t.co/lF2vWRzIuV",AX
1.49E+18,German navy chief resigns over Putin comments https://t.co/FX73fYCsjF https://t.co/XYNYZlzuv7,AX
1.49E+18,I can’t believe all the protests for BLM happened last year only for there to be absolutely no resistance against the US arming and supporting literal Nazis. Nazis from the US have gone to Ukraine for training will most likely fight Russia for experience and organize in the US.,AX
1.49E+18,"@OglyFederico @famerrr3 @TenaciousEye @neurrutia They have 600 bln $ reserve, very low debt and will have constant profits from selling gas/oil. Also people in Russia are not like Americans or Europeans, they can live very poorly if government will make their country big and proud.",AX
1.49E+18,"Russia is what?  Russia 🇷🇺 🪆 🇷🇺 🪆 🇷🇺 🪆 🇷🇺  . (NOW,  RUSSIA [the end] ). USA is now bigger the Company,  USA no thing can compare,  nothing can compares 😉 😀 🙄 😜 😄 😑 😉.  I need that, Russia needs that, USA,  The most important thing,  🇺🇸 USA 🇺🇸. https://t.co/PFvIphBgex",AX
1.49E+18,Here's a time-lapse of all of the United Kingdom to #Ukraine weapons airlift flights from the morning of the 17th of January to this very minute on the 19th of January 2022. The UK has no intention of letting Ukraine fall. https://t.co/p4DcNv25mt,AX
1.49E+18,Biden Says Russia Can Invade Ukraine So Long As They Avoid Hunter’s Oil Company\nhttps://t.co/gsZcqc0eaK,AX
1.49E+18,"This is insane, Russia has been asking Kiev to get to the table and find a resolution. If you stand with the Ukraine, get them to the table. https://t.co/G8auI3O3P1",AX
1.49E+18,@NatashaBertrand Brexit was their 1st Psyop \n2016 2nd Psyop \nTFG administration 3rd Psyop \n2020 Psyop \nNow Psyop \n\nIt hasn't ended for Years! Russia has too much power and their hands in everything!,AX
1.49E+18,"Biden is threatening a military response if Russia invades Ukraine and is also sending a ton of free weapons to Ukraine. Not one reporter or member of Congress has asked ""How are we going to pay for that?"".",UC
1.49E+18,@Pimpernell13 Hmmmm… https://t.co/INi23GugTG https://t.co/ZMYWQV6fsQ,AX
1.49E+18,Україна. Київ. вул. Грушевського 22.01.2014\nUkraine. Kyiv. 22.01.2014 https://t.co/PB92TZS870,UC
1.49E+18,"#RussiaUkraine \n\n#Blinken a Lavrov: ""Se la #Russia continua a mostrare aggressività nei confronti dell'Ucraina, siamo pronti per una risposta rapida e dura"".\n\nPeccato che il presidente #JoeBiden ha affermato il contrario meno di 24 ore fa. https://t.co/GUfve5Pzp0",AX
1.49E+18,The basement dummy and his Low IQ woke faculty lounge elitist eggheads are about to get us into a war with Russia.,PY
1.49E+18,"Four other Ukrainians named in the communiqué once held senior positions in the Ukrainian gov't &amp; worked in proximity to Paul Manafort, Trump’s campaign manager, when he worked as an adviser to Ukraine’s former Russian-backed president, Viktor Yanukovych.\nhttps://t.co/jRfFFDp5UB",AX
1.49E+18,"If Trump ordered US diplomats to evacuate Ukraine, the Democrats would have filed another Article of Impeachment.\n\nNow watch them praise Biden's decision.",AX
1.49E+18,Attack on Titan fans tomorrow https://t.co/XeKoybeMEX,AX
1.49E+18,The Biden Administration won't lift a finger to secure our border but will happily give Ukraine $200 million to secure their border.,AX
1.49E+18,https://t.co/mHZcOJJ6cJ,AX
1.49E+18,#BREAKING Germany navy commander resigns after his pro-Russian remarks about the crisis with #Ukraine,PY
1.49E+18,UK warns Moscow planning to install pro-Russian leader in Ukraine https://t.co/rCbSLUFQYO,PY
1.49E+18,This emulation of illiberal states was relatively under the radar for years as conservatives both came to appreciate the control of authoritarians in Hungary and Russia while coordinating strategies to make it happen here.,AX
1.49E+18,Listen to @talk_spy to find out what US aid in #Ukraine will look like from @DavidMaxwell161 - Retired Col. Green Beret\nhttps://t.co/ZoTpHeushW\n@SpyTalker \n@JeanneMeserve https://t.co/p8wPthWx6f,AX
1.49E+18,"My prediction: expect a lot of memes in the Ukrainian social media in reaction to this as these figures have zero credibility inside Ukraine and are pure laughing stock, especially ex PM Azarov, who was a target of jokes for his incompetence and terrible Ukrainian language",AX
1.49E+18,"There are 30,000 Americans in Ukraine\n\nThis will end in tears",AX
1.49E+18,"“Russia must de-escalate, end its campaigns of aggression and disinformation, and pursue a path of diplomacy,” Truss, UK’s foreign secretary, said. https://t.co/l1irCs5wQB",AX
1.49E+18,"Russia proposed interim nuclear deal to Iran, with U.S. knowledge https://t.co/EmNtYp2Tp7 via @nbcnews",AX
1.49E+18,This has had me very concerned about what Russia is plotting to do to Ukraine. What Vladimir Putin is planning on doing is wrong and I don't tolerate it. #StandWithUkraine https://t.co/m51NmpDrcc,AX
1.49E+18,"There is also a possibility that the Russian Navy task force might test the new Tsirkon hypersonic cruise missile, which can be used for both anti-shipping and land-attack.",AX
1.49E+18,"What’s happening is that Republicans are replicating the illiberal states in Hungary and Russia by systematically dismantling democracy and enacting plans to control education, history, and culture in order to promote privatization and theocratic control.",AX
1.49E+18,"Earlier today, five ISR aircraft from the US, Sweden, and Ukraine flew over the Baltics, Ukraine, and the North Sea: USN P-8A (PK22x), US Army RC-12X (YANK01, YANK02), Ukrainian TB2 (1235678), Swedish S100D (SVF604). 1/3 https://t.co/64dK2yO0JE",AX
1.49E+18,"@richiehawtin @oculus https://t.co/vfno17RcWJ\nTo reach your destination, to reach your goals, you first have to walk the road.\nJapan / Norway / Argentina / Lebanon / United States / Oman / South Korea / Dubai / Ukraine / Mexico / Egypt / Spain / Croatia / China / ...and many more roads\n❤️💖⬆️🛣️🚘💖❤️",AX
1.49E+18,"German foreign/defence policy is a train wreck. This is a country in serious decline, with sinking credibility on the world stage. \n\nGerman navy chief Schönbach resigns over comments on Putin, Crimea https://t.co/5FyQvHGncM",AX
1.49E+18,"Ukraine mourns the death of Anton Dubishyn (31). Severely ill, he nevertheless dedicated his life to fundraising for Ukraine’s army - and writing poetry. His was an inspiration. \nOne of those amazing life stories. https://t.co/9TgaJeSfqa",AX
1.49E+18,Biden wants a war with Russia to distract from his failed agenda and boost his polls.\n\nThat’s the whole deal.,AX
1.49E+18,Britain says Russia seeking to replace Ukraine government https://t.co/Xv0PQvBYV9,PY
1.49E+18,The sound of a hundred Millennial Vox and Atlantic writers opening up Ukraine-related Wiki pages and trying to figure out who's the PoC and who can be discredited for having been pro-American before.,AX
1.49E+18,"@LeakeJara @FakeCNN_News @AnthonySabatini Annexing Ukraine, Belarus, and Kyrgyzstan won't give them F-22s. It also sure as hell wouldn't give them any open deep-water ports. If the USSR had the capability to attack the US and win, they would have done it.",AX
1.49E+18,"@_vlnc3nt russia wants to overtake ukraine because it was part of the soviet union in wwii and russia feels a right to have it back. ukraine doesnt have nearly enough weapons or soldiers to fight back, so the us is sending weapons to help. they're not sending soldiers though because it+",UC
1.49E+18,"Biden is threatening a military response if Russia invades Ukraine and is also sending a ton of free weapons to Ukraine. Not one reporter or member of Congress has asked ""How are we going to pay for that?"".",UC
1.49E+18,@Out5p0ken @patriottakes Actually they should let him host once more and put up these categories:\nJoe Biden\nThe 2020 Election\nThe Electoral College\nThe U.S. Constitution\nAttacks on the U.S. Capitol Building\nCOVID-19,AX
1.49E+18,Wow Russia really installed Donald Trump in an elaborate Rube Goldberg machine to regime change next door wtf. https://t.co/iAfcJhcNBF,PY
1.49E+18,Sincericídio - German navy chief resigns over Crimea &amp; Putin comments https://t.co/NxDU0yq2gD,AX
