0,NUM,TWEET,CLASS
683,1.49E+18,@ChadPergram @azdemparty she did protect democracy...she protected the voices of the minority...\nur party used the filibuster just recently to stop a bill on sanctioning Russia's pipeline\n#hypocrisy \nName 1 law that denies any American from voting\nName 1 law that suppresses any Americans vote,AX
684,1.49E+18,@jsolomonReports The administration has made all the wrong moves wrt Russia at this point. If Russia invades the only benefit is that is will take some of the attention off inflation and the terrible job the administration has been doing since elected.,AX
685,1.49E+18,Never thought I’d say this but Ambry Thomas being unable to go is a big loss for 49ers. He’d been playing better of late and Norman/Johnson give Rodgers a couple of MAJOR weaknesses to attack either for big gains or penalties. https://t.co/yEe5imNv43,AX
686,1.49E+18,This is the strongest proof I've seen that a lot of Western talk was done with the purpose of intentionally manufacturing the excuse they needed to send weapons to Ukraine https://t.co/9GtWEtZ6x7,AX
687,1.49E+18,"https://t.co/vif9WTBmhu\nIn their reply to the British claim, the #Russian_Foreign_Ministry asserted that the #British_charges are evidence of #NATO's quest to escalate the Ukraine issue. \n#Moscow called for British Foreign Affairs to stop provocative activities. https://t.co/7Jv6xO6afC",AX
688,1.49E+18,"For the past 444 days of #TigrayGenocide, Tigray has faced a continuous cycle of artillery strikes, extrajudicial killings + sexual violence orchestrated by @AbiyAhmedAli’s genocidal regime. Recent drone attacks have all targeted civilian’s #NoFlyZoneInTigray @vickyford @UN_HRC",AX
689,1.49E+18,Doctors Warning To Stock Up On Food – Russia Invading Ukraine – Do Everything You Can To Get Ready https://t.co/wl0wpKp8ss,PY
690,1.49E+18,@jmalbares @SpainNATO @NATO Ukraine has the right to be in The European Union and Nato🇺🇸🇺🇸🇲🇫🇲🇫🇲🇫🇩🇪🇩🇪🇸🇪🇸🇪🇺🇦🇺🇦🇺🇦 https://t.co/IgqhptbTE9,AX
691,1.49E+18,The basement dummy and his Low IQ woke faculty lounge elitist eggheads are about to get us into a war with Russia.,AX
692,1.49E+18,"This from President Zelensky @ZelenskyyUa of Ukraine. What a relief it must be for him and his people, hopeful for a return to normalcy and a strong partnership with America. You now have a partner for reforms and anti-corruption efforts and for strengthening UA’s sovereignty. https://t.co/EGQ2XtyaOE",AX
693,1.49E+18,Send Bill Kristol to fight in Ukraine.,UC
694,1.49E+18,ISIS Fighters Attack Syria Prison to Free Fellow Jihadists https://t.co/ZibhmzvThH,AX
695,1.49E+18,"The U.K. says it has information that Moscow is plotting to install a pro-Russian leader in Kyiv, as fears over an invasion of Ukraine persist https://t.co/fSCCod1i8B",PY
696,1.49E+18,1- Attack on Titan\n2- Naruto\n3- Super 11 https://t.co/NBn0OcpaTE,AX
697,1.49E+18,"Um imbecil invade o campo com uma faca e a culpa é da ""torcida""? https://t.co/dTeI8PEORT",AX
698,1.49E+18,"Weather this week in Donetsk, Donetsk Oblast, Ukraine https://t.co/sClCTe3hnj",AX
699,1.49E+18,I'm starting to think that Ukraine stopped buying Hunter Biden paintings.,AX
700,1.49E+18,BREAKING: US State Department orders families of embassy staff in Ukraine to begin leaving the country,PY
701,1.49E+18,"This convoy going to Trudeau's doorstep is longer than the convoy of Russian troops headed to the Ukraine border. Justin, you've got a problem on your hands. \nhttps://t.co/nRUBtSngTO",PY
702,1.49E+18,"@AccuracyLA Bro, y'all killed it today. Make sure they stay level headed and attack with the same heat every match. Keep it up Iceman!",AX
703,1.49E+18,"@JadeJurek @ChillWillNupe88 @TheQuartering @Carhartt Yet , the FrankenjabClotshotted are filling ER’s across this country and many others - clots, strokes, heart attacks, etc",AX
704,1.49E+18,Las declaraciones de Kay-Achim Schönbach han desatado una tormenta política de la que el gobierno alemán toma distancia https://t.co/0mMNijOLlJ,AX
705,1.49E+18,"Breaking: The UK foreign office said in a statement on Saturday that it has information the Russian government is planning to ""install a pro-Russian leader in Kyiv as it considers whether to invade and occupy Ukraine.""",PY
706,1.49E+18,Manga : Attack on Titan https://t.co/hLI4fYEOeS,AX
707,1.49E+18,THERE SHOULD BE NO AMERICAN INVOLVEMENT IN UKRAINE,UC
708,1.49E+18,Estonia is richer than Portugal\n\nUkraine is poorer than Brazil https://t.co/egB0MCU00j,AX
709,1.49E+18,"Without a doubt, the Trump administration thought for sure they had paid for their reelection, the same way they paid for the first one.\n\nCovid allowed more folks to vote than ever before, however, and destroyed those plans. \n\nSo now they attack voting rights. https://t.co/QFTJgwfgBK",AX
710,1.49E+18,Critical Bugs in Control Web Panel Expose Linux Servers to RCE Attacks https://t.co/8cJ5a8JLmG,AX
711,1.49E+18,"In Jan. 2020, I interviewed Stephen F. Cohen about the dangerous Cold War chauvinism promoted at Trump's impeachment trial &amp; the overlooked background of the Ukraine crisis. Cohen passed away in Sept. 2020. Everything he says is highly relevant to today: https://t.co/9vgL84R4C2",AX
712,1.49E+18,That is how Ukrainians view German “help” to deter a new Russian aggression https://t.co/8C8LMJjBB0 https://t.co/Gk7IwVssrc,AX
713,1.49E+18,ISIS Fighters Attack Syria Prison to Free Fellow Jihadists https://t.co/loSQj3sPxF,AX
714,1.49E+18,Putin on the stupid hashtags https://t.co/H4gvRqQPAT https://t.co/wHMqqrXXAT,AX
715,1.49E+18,The same way Russia did it here back in 2016. https://t.co/Lq03hANn2I,UC
716,1.49E+18,"This would be a  good time to remind everyone of the interview where Eric Trump said,""most of our money comes from Russia."" Deutsche Bank was just the middleman, that's why they didn't scrutinize. Did Russia install the internet service at Trump International in DC?",AX
717,1.49E+18,"Say it with me folks: GDP is not an appropriate 1 to 1 measure of potential military power. I don’t care that the Dutch economy is the size of Russia’s, the Russians would roll over them in half a day. Industrial capacity, logistics, training, resolve, and force structure matters",PY
718,1.49E+18,Japan’s invasion of Manchuria in 1931 wasn’t the world’s  problem. Until it was.\n\nGermany‘s and the Soviet Union’s invasion of Poland in 1939 wasn’t the world’s problem. Until it was.\n\nRussia’s invasion of Ukraine in 2014 wasn’t the world’s problem. Now it is.,AX
719,1.49E+18,"@FoxNews Wait, and when the United States establishes its Nazi regime in Ukraine, in a bloody way, to annoy the Russians, is this normal?",AX
720,1.49E+18,"Reminder: The DOJ investigated Hillary Clinton over her emails. In contrast, Trump orchestrated a failed coup attempt as well as incited the Jan 6 terrorist attack yet we hear the DOJ is NOT investigating him. This double standard is OUTRAGEOUS!",AX
721,1.49E+18,“We have information that indicates the Russian Government is looking to install a pro-Russian leader in Kyiv as it considers whether to invade and occupy Ukraine.” https://t.co/qYHOkz3eZc,PY
722,1.49E+18,@StateDeptSpox How much is Ukraine sending Hunter Biden?,AX
723,1.49E+18,"Breaking: German Navy Chief Vice Admiral Kay-Achim Schönbach steps down after his comments in New Delhi calling for respect for Putin, Ukriane can't be NATO member. https://t.co/CyRnPQ2g2p",AX
724,1.49E+18,@NatashaBertrand Brexit was their 1st Psyop \n2016 2nd Psyop \nTFG administration 3rd Psyop \n2020 Psyop \nNow Psyop \n\nIt hasn't ended for Years! Russia has too much power and their hands in everything!,AX
725,1.49E+18,O cara vai para o jogo entre São Paulo x Palmeiras pela Copinha. São meninos com idade de 21 anos no máximo. Esse infeliz invade o campo com uma faca. Tem gente que não tem noção do ridículo. Bandido!,AX
726,1.49E+18,"What’s happening is that Republicans are replicating the illiberal states in Hungary and Russia by systematically dismantling democracy and enacting plans to control education, history, and culture in order to promote privatization and theocratic control.",AX
727,1.49E+18,FBI agents and the House panel investigating the January 6 attack on the Capitol have both learned of an alleged plan by allies of retired army Lt Gen Michael Flynn to gather “intelligence” on top Republicans to “move” them to back election audits in key states Trump lost.,AX
728,1.49E+18,NYT just broke the story too https://t.co/q36C7lmYtS,AX
729,1.49E+18,"Russia is denying these reports, but I'd trust Bond over Putin any day. https://t.co/bUQabf4zQp",AX
730,1.49E+18,ISIS Fighters Attack Syria Prison to Free Fellow Jihadists https://t.co/815SaXQkLE,AX
731,1.49E+18,"Words, speech are important.  German navy chief resigns over Crimea &amp; Putin comments https://t.co/hisLkOsPTW",AX
732,1.49E+18,"before  anyone  attacks  me;  no,  i  am  not  assuming  to  know  his  sexuality,  it’s  just  a  lighthearted  joke!!",AX
733,1.49E+18,The head of the German navy resigned after saying that Russia would never surrender Crimea to Ukraine and that President Vladimir Putin only wanted respect https://t.co/CZoFXkNqAV,AX
734,1.49E+18,"A powerful, no holds presentation of what’s at stake in a threatened Russian invasion/incursion into Ukraine:\n⁦@CCCB_CECC⁩ ⁦@ArchOttawa⁩ ⁦@paroisse_l⁩\nPray for peace and justice in Ukraine' - The Pillar https://t.co/1HGaNc629w",PY
735,1.49E+18,"BREAKING: The British government has accused Russia of seeking to replace Ukraine’s government with a pro-Moscow administration, and said former Ukrainian lawmaker Yevheniy Murayev is being considered as a potential candidate.\nhttps://t.co/zoUufVV3Su",PY
736,1.49E+18,@attempt57 👉attack unions 👉China rhetoric 👉colour coded spreadsheet worth 16B👉demonize refugees/ unemployed 👉a new cooking show “The taste of Humpty Doo”,AX
737,1.49E+18,"@AustinoCadence He feels he has military might, the US will deny him, North Korea, China and other countries will back Ukraine and that will be the end of his reign. US is supplying Ukraine arms and giving Russia a green light to invade",PY
738,1.49E+18,"The latest report that just broke via WSJ\n\nU.K. said it has exposed a plot by Russia to install a friendly government in Ukraine, supporting an earlier U.S. assessment suggesting that the Kremlin is laying plans to oust its neighbor’s leadership. https://t.co/WeKYQvvf96",PY
739,1.49E+18,"Five years ago, anyone talking about Russia’s threat got mocked, but you may note the impending war with them.",PY
740,1.49E+18,Democrats will fall for absolutely anything. This explains everything from Russia collusion to COVID to 1/6. They are stupid and gullible. That’s why they remain Democrats. https://t.co/0PqKZSRKke,AX
741,1.49E+18,"Who is Yevgeniy Murayev, the man whom the UK foreign ministry says #Russia wants to install as head of an occupied #Ukraine? \n\nMy former colleague Natalia Datskevych profiled him in 2019, when he was running for the Ukrainian presidency. https://t.co/VLqbiSQvrf",AX
742,1.49E+18,Biden is about to let Russia invade Ukraine... https://t.co/gf8dl8K3y2,DY
743,1.49E+18,"In a bid to continue the attacks, @AbiyAhmedAli has effectively isolated #Tigray, intentionally making it difficult for aid agencies to deliver humanitarian assistance. This has resulted in widespread starvation-related deaths #TigrayGenocide @tariqahmadbt @vickyford @UNICEF",AX
744,1.49E+18,"Why is it an ""attack on New York City"" when a cop is killed and not when a civilian is killed? https://t.co/HDs790GLXQ",AX
745,1.49E+18,"My new post crits the new Kissinger/Schmidt book for focus on top-down fixes to today's Web-Driven culture wars. I also inspect aspects of the twin 'threat of invasion' crises we face, both in Ukraine and across the Straits, at the other end of Eurasia.\n\nhttps://t.co/C4Z1ns8NP3",AX
746,1.49E+18,BREAKING: State Department orders families of U.S. embassy personnel in Ukraine to begin evacuating the country as soon as Monday: U.S. officials,PY
747,1.49E+18,"Und wieder ein Kritiker der dt.Regierungs-Narrative gefeuert. Inspekteur d.Marine, #Schoenbach sagt: ""#Krim  ist weg, #Putin will Respekt und sicher keinen Einmarsch."" Gesunder Menschenverstand ist heute kriminell...",AX
748,1.49E+18,"NEW YORK (AP) -- Igor Fruman, who aided Giuliani in Ukraine, gets 1 year in prison for giving a Russian's cash to US politicians.",AX
749,1.49E+18,"Can’t lie, really frightened by what’s going on in Ukraine/ Russia.",AX
750,1.49E+18,"ah, pelo amor de deus mano\na gente te perdendo o jogo e o filho da puta  ainda invade com uma faca o gramado\n\né pra decretar a morte da copinha mesmo https://t.co/rcaoGSZnET",AX
751,1.49E+18,That escalated quickly #UkraineCrisis \nhttps://t.co/1N0kM8FFsg,UC
752,1.49E+18,"Obviously a reputational attack to media. They would rather prefer to be “asked” by their mouthpieces instead so their narratives remain aligned and amplified. Media isn’t the enemy. Media is here to ask questions based on facts, then we let our audience decide. https://t.co/0huKwbAi2y",AX
753,1.49E+18,'Realists' are convinced that the liberal international order underpinned by US security is a pipe dream but I don't recall them protesting when major powers gave UA security guarantees in exchange for her nukes. Nor do I recall their advice to Ukraine to keep the warheads. https://t.co/MjZhdBCO4x,AX
754,1.49E+18,"OFFICIAL: ""The Russian Government is looking to install a pro-Russian leader in Kyiv as it considers whether to invade and occupy Ukraine. The former Ukrainian MP Yevhen Murayev is being considered as a potential candidate.""\n\nhttps://t.co/3wTDKFMkuC",PY
